temp,result
13.5,gemiddelde
11.7,gemiddelde
10.9,gemiddelde
14.1,gemiddelde
10.8,gemiddelde
11,gemiddelde
10.1,gemiddelde
10.8,gemiddelde
12.2,gemiddelde
16.2,gemiddelde
21.4,warme
14.1,gemiddelde
17,gemiddelde
20.5,warme
20.9,warme
13.2,gemiddelde
13.2,gemiddelde
11.3,gemiddelde
9,frisse
11.2,gemiddelde
12.2,gemiddelde
12.3,gemiddelde
10.5,gemiddelde
11.1,gemiddelde
12,gemiddelde
11.4,gemiddelde
11.7,gemiddelde
8.8,frisse
10.2,gemiddelde
12.9,gemiddelde
13.7,gemiddelde
14.5,gemiddelde
13.7,gemiddelde
13.5,gemiddelde
15.9,gemiddelde
18.3,gemiddelde
16.9,gemiddelde
17.9,gemiddelde
18.3,gemiddelde
17.5,gemiddelde
15.2,gemiddelde
13.7,gemiddelde
14.3,gemiddelde
15.2,gemiddelde
21.1,warme
14.5,gemiddelde
17.1,gemiddelde
17.2,gemiddelde
19.3,gemiddelde
18.9,gemiddelde
19.4,gemiddelde
21.6,warme
22.7,warme
15.9,gemiddelde
23.8,warme
19.3,gemiddelde
19.7,gemiddelde
17.8,gemiddelde
16.8,gemiddelde
16.4,gemiddelde
19,gemiddelde
16.8,gemiddelde
17.4,gemiddelde
18,gemiddelde
17.4,gemiddelde
14.9,gemiddelde
15,gemiddelde
16.3,gemiddelde
19.5,gemiddelde
23.3,warme
23.9,warme
22.4,warme
23,warme
26.6,zomers
28,zomers
23.9,warme
23.5,warme
23.2,warme
31.3,tropisch
24.2,warme
24.3,warme
21.8,warme
20.3,warme
23.3,warme
25.9,zomers
34.9,tropisch
29.5,zomers
27.5,zomers
24.9,warme
23.8,warme
26.8,zomers
21.9,warme
21.7,warme
20,warme
22,warme
25.1,zomers
29.2,zomers
23.9,warme
22.2,warme
22.5,warme
19.9,gemiddelde
22.1,warme
21.4,warme
21.4,warme
21.2,warme
20.4,warme
20.6,warme
19.3,gemiddelde
22.6,warme
21.4,warme
20.4,warme
20,warme
20.2,warme
22.6,warme
19.8,gemiddelde
21.7,warme
22.7,warme
22,warme
20.2,warme
20.8,warme
21,warme
23.3,warme
20.5,warme
23.3,warme
19.1,gemiddelde
20.2,warme
20.6,warme
25.4,zomers
23.2,warme
21.8,warme
22.8,warme
19.7,gemiddelde
18.8,gemiddelde
16.5,gemiddelde
18.8,gemiddelde
18.4,gemiddelde
17.4,gemiddelde
18.8,gemiddelde
18.4,gemiddelde
18.2,gemiddelde
18.2,gemiddelde
19.4,gemiddelde
18.8,gemiddelde
18.6,gemiddelde
20.3,warme
15.2,gemiddelde
20.2,warme
19.7,gemiddelde
20.1,warme
21.1,warme
19.2,gemiddelde
18.9,gemiddelde
19.1,gemiddelde
17,gemiddelde
16.7,gemiddelde
15.9,gemiddelde
16.5,gemiddelde
16.9,gemiddelde
18.8,gemiddelde
21.1,warme
21.9,warme
18.9,gemiddelde
18.2,gemiddelde
15.5,gemiddelde
13.6,gemiddelde
15.3,gemiddelde
15.2,gemiddelde
15.1,gemiddelde
15.1,gemiddelde
18.2,gemiddelde
18.7,gemiddelde
22.8,warme
23.2,warme
19.6,gemiddelde
19.3,gemiddelde
17.4,gemiddelde
17.4,gemiddelde
17.1,gemiddelde
15.6,gemiddelde
15.3,gemiddelde
15.3,gemiddelde
15.3,gemiddelde
14.1,gemiddelde
14.8,gemiddelde
12.5,gemiddelde
11.2,gemiddelde
14.1,gemiddelde
13.8,gemiddelde
11.1,gemiddelde
12.7,gemiddelde
14.4,gemiddelde
13.8,gemiddelde
12.6,gemiddelde
12.8,gemiddelde
12.2,gemiddelde
13,gemiddelde
15.3,gemiddelde
14.2,gemiddelde
15,gemiddelde
12.4,gemiddelde
11.3,gemiddelde
14.4,gemiddelde
15.1,gemiddelde
15.9,gemiddelde
15.3,gemiddelde
13.1,gemiddelde
9.8,frisse
7.9,frisse
7.7,frisse
9.7,frisse
12.9,gemiddelde
13.3,gemiddelde
12.2,gemiddelde
12.8,gemiddelde
11.2,gemiddelde
11.8,gemiddelde
7.2,frisse
7.1,frisse
10,frisse
10.2,gemiddelde
9.1,frisse
8.6,frisse
8.7,frisse
6.9,frisse
6.2,frisse
4.9,koude
3,koude
1.3,koude
2.3,koude
1.5,koude
-0.7,koude
-1.3,koude
3.8,koude
4.8,koude
6.7,frisse
6.4,frisse
-0.7,koude
5.4,frisse
7.4,frisse
8.4,frisse
9.7,frisse
7.9,frisse
6.2,frisse
3.7,koude
6.7,frisse
7.5,frisse
2.3,koude
-0.2,koude
-0.5,koude
2,koude
0.3,koude
1.7,koude
2.7,koude
2.4,koude
4,koude
5.3,frisse
5.2,frisse
3,koude
2,koude
6.2,frisse
7,frisse
